"date","lab","CarigaraBay_surface_elevation","CarigaraBay_water_temp_0","CarigaraBay_salinity_0","CarigaraBay_velocity_u_0","CarigaraBay_velocity_v_0","CarigaraBay_pr_wtr","CarigaraBay_precipitationCal","CarigaraBaydeep_surface_elevation","CarigaraBaydeep_water_temp_0","CarigaraBaydeep_salinity_0","CarigaraBaydeep_velocity_u_0","CarigaraBaydeep_velocity_v_0","CarigaraBaydeep_water_temp_100","CarigaraBaydeep_salinity_100","CarigaraBaydeep_velocity_u_100","CarigaraBaydeep_velocity_v_100"
"2003-10-02",NA,723.095238095238,"14219.5619047619","9571.15238095238","1409.93333333333","2052.66666666667",47.0428581237793,0.471148910030486,712.314285714286,"14367.5357142857","8543.88214285714","1290.45357142857","1966.33214285714","14412.4423963134","8100.79262672811","1127.85253456221","1955.98156682028"
"2003-10-09",NA,732.847619047619,"14229.3047619048","9704.2","-59.7619047619048","47.7714285714286",43.9892845153809,0.296071648597717,730.982142857143,"14357.8321428571","8854.925","-50.2","-42.5","14386.6912442396","8216.5529953917","-2.90322580645161","-125.299539170507"
"2003-10-16",NA,698.485714285714,"14253.8857142857","9848.57142857143","-75.6666666666667","33.4",42.7107124328613,0.508493894622439,699.607142857143,"14347.6892857143","8803.32857142857","-78.7285714285714","-43.2714285714286","14407.3594470046","7991.36866359447","-5.85714285714286","-127.175115207373"
"2003-10-23",NA,721.942857142857,"14256.1904761905","9441.99047619048","1414.55238095238","2019.99047619048",48.9392852783203,0.486685351246879,719.214285714286,"14341.7678571429","8383","1243.875","1857.06071428571","14384.4792626728","8052.99078341014","1147.54377880184","1951.98156682028"
"2003-10-30",NA,685.742857142857,"14262.6761904762","9071.78095238095","-43.0952380952381","-1.75238095238095",44.5750007629395,0.0796109364619331,696.464285714286,"14328.2964285714","8090.53571428571","-85.6035714285714","-188.442857142857","14353.797235023","8023.90783410138","-13.4377880184332","-127.170506912442"
"2003-11-06",NA,638.133333333333,"14265.780952381","8994.21904761905","-54.0285714285714","27.1142857142857",41.7678565979004,0.473713908403639,651.5,"14332.4678571429","8226.17142857143","-91.2857142857143","-135.575","14352.0276497696","7996.2534562212","-13.6497695852535","-137.944700460829"
"2003-11-13",NA,616.485714285714,"14268.0571428571","9031.10476190476","-74.6857142857143","1.56190476190476",42.8214263916016,0.334000525729997,622.807142857143,"14350.675","8314.63571428571","-102.457142857143","-100.028571428571","14378.7880184332","8167.11520737327","-2.21658986175115","-113.400921658986"
"2003-11-20",NA,612.87619047619,"14264.0761904762","9040.65714285714","-67.3238095238095","28.4190476190476",45.1321411132812,1.29272199244726,621.975,"14354.625","8232.72142857143","-116.5","-67.6535714285714","14385.8387096774","8043.33640552995","-9.82027649769585","-130.589861751152"
"2003-11-27",NA,608.4,"14282.8761904762","9000.46666666667","1244.4380952381","2038.47619047619",40.0071411132812,0.0355405675797975,613.928571428571,"14375.6428571429","8102.51428571429","1078.36428571429","1926.01071428571","14397.7834101382","7800.01843317972","1108.88479262673","1950.52073732719"
"2003-12-04",NA,620.742857142857,"14316.980952381","8751.25714285714","-21.9428571428571","-24.4190476190476",35.2678565979004,0.0116845749407297,638.464285714286,"14383.0714285714","7574.875","-72.4071428571429","-269.264285714286","14388.2711213518","7440.93471582181","-12.4961597542243","-139.94777265745"
"2003-12-11",NA,601.942857142857,"14345.0761904762","7935.85714285714","-79.8571428571429","-7.41904761904762",39.8499984741211,0.0538686231085439,624.142857142857,"14386.5642857143","7059.68928571429","-159.717857142857","-188.221428571429","14391.4393241167","7039.19047619048","-0.483870967741935","-121.891705069124"
"2003-12-18",NA,604.533333333333,"14338.0476190476","7716.75238095238","-78.3428571428571","-19.6666666666667",51.7357139587402,1.04731372802977,627.753571428571,"14374.2857142857","6975.225","-150.239285714286","-217.05","14391.9477726574","6822.27649769585","-6.357910906298","-129.415514592934"
"2003-12-25",NA,538.895238095238,"14337.6952380952","7237.30476190476","-89.3714285714286","-82.6857142857143",45.4428558349609,0.259953559864135,579.6,"14337.4071428571","6663.37142857143","-206.160714285714","-385.789285714286","14339.39093702","6690.63978494624","-8.96006144393241","-157.692012288786"
"2004-01-01",FALSE,561.52380952381,"14332.419047619","6674","932.590476190476","2002.53333333333",46.9964294433594,0.496532608592321,592.325,"14285.1","6515.64285714286","792.532142857143","1797.53214285714","14290.5176651306","6539.77419354839","933.58064516129","1953.1044546851"
"2004-01-08",FALSE,568.257142857143,"14305.419047619","6483.13333333333","-66.6952380952381","-24.0190476190476",36.5250015258789,0.113236865945279,595.482142857143,"14220.6357142857","6379.12142857143","-160.410714285714","-186.117857142857","14239.5107526882","6306.64439324117","-7.95238095238095","-111.099846390169"
"2004-01-15",FALSE,578.295238095238,"14287.9142857143","6485.02857142857","871.504761904762","2008.50476190476",36.7107124328613,0.000239811215874758,598.539285714286,"14247.4857142857","6528.15","829.592857142857","1875.71071428571","14262.3870967742","6452.63594470046","913.543778801843","1944.14746543779"
"2004-01-22",FALSE,608.066666666667,"14279.0380952381","6851.92380952381","-44.6190476190476","-11.8952380952381",39.3071441650391,0.0250331448476082,616.689285714286,"14330.5321428571","6958.93214285714","-85.4392857142857","-116.3","14392.9142857143","6539.21474654378","-20.2423963133641","-99.1299539170507"
"2004-01-29",FALSE,579.790476190476,"14284.7238095238","6960.19047619048","-54.447619047619","-37.7428571428571",46.6785697937012,1.8436081352688,597.703571428571,"14347.8428571429","6685.65","-142.675","-202.707142857143","14429.5606758833","6543.47388632872","-6.7826420890937","-135.655145929339"
"2004-02-05",FALSE,588.514285714286,"14313.4095238095","6680.38095238095","-64.3047619047619","-0.438095238095238",40.7249984741211,0.00651035480282262,598.942857142857,"14359.2","6244.49642857143","-128.553571428571","-124.321428571429","14363.5330261137","6131.0599078341","-3.12058371735791","-97.0983102918587"
"2004-02-12",FALSE,563.838095238095,"14335.7333333333","6500.55238095238","-71.0476190476191","-19.9142857142857",40.7035713195801,0.0775430265163618,584.639285714286,"14374.8571428571","6101.35714285714","-155.310714285714","-177.910714285714","14384.3133640553","5912.00921658986","-0.953917050691244","-109.539170506912"
"2004-02-19",FALSE,555.942857142857,"14361.6095238095","6517.05714285714","-60.3142857142857","-63.3714285714286",37.9499969482422,0.0286461315117776,585.632142857143,"14405.2678571429","6217.19642857143","-146.271428571429","-280.103571428571","14404.7089093702","6177.25192012289","-0.526881720430107","-130.1044546851"
"2004-02-26",FALSE,580.980952380952,"14298.380952381","6555.66666666667","-56.0476190476191","29.8190476190476",52.4500007629395,1.09143986683043,596.685714285714,"14324.35","6353.73928571429","-102.489285714286","-143.471428571429","14410.0929339478","5899.35253456221","-5.81566820276498","-94.531490015361"
"2004-03-04",FALSE,616.457142857143,"14322.7619047619","6966.90476190476","-59.3904761904762","15.4285714285714",39.1499977111816,0.211743267164344,630.960714285714,"14330.1214285714","6788.7","-96.9","-130.210714285714","14351.6013824885","6134.61520737327","-4.9147465437788","-93.031490015361"
"2004-03-11",FALSE,640.571428571429,"14349.0380952381","7222.21904761905","-80.0380952380952","-22.847619047619",39.1321449279785,0.190241023484204,659.889285714286,"14385.2964285714","7075.81428571429","-155.442857142857","-187.589285714286","14389.6889400922","6835.95506912442","-8.16129032258064","-117.778801843318"
"2004-03-18",FALSE,676.8,"14362.3714285714","7158.91428571429","-46.1809523809524","-26.9047619047619",36.5,0.00956404669139172,680.042857142857,"14448.675","7137.975","-97.9785714285714","-140.064285714286","14467.6182795699","7047.86943164362","-9.00153609831029","-109.985407066052"
"2004-03-25",FALSE,666.314285714286,"14331.7523809524","7179.47619047619","21.4095238095238","-32.8",52.3571434020996,0.635874361745895,683.582142857143,"14450.8357142857","7199.21785714286","-39.0464285714286","-236.485714285714","14472.0522273426","7033.53609831029","-14.2012288786482","-123.120583717358"
"2004-04-01",FALSE,666.914285714286,"14323.7714285714","7538.13333333333","-52.7142857142857","16.647619047619",33.1607131958008,0.125547161044937,683.367857142857,"14484.3321428571","7628.76428571429","-88.7285714285714","-132.257142857143","14503.5499231951","7199.90092165899","-11.4869431643625","-119.417818740399"
"2004-04-08",FALSE,652.695238095238,"14359.7238095238","7849.32380952381","-67.5904761904762","8.85714285714286",33,0.0542181629504147,668.882142857143,"14513.1071428571","7513.25","-114.05","-127.785714285714","14534.2788018433","7019.43087557604","-8.38095238095238","-126.633640552995"
"2004-04-15",FALSE,651.380952380952,"14404.3904761905","8234.96190476191","-14.5809523809524","-4.19047619047619",35.7821426391602,0.0449468288422814,664.746428571429,"14466.825","7756.29285714286","-68.825","-227.110714285714","14509.9493087558","6750.89400921659","-17.6451612903226","-115.999231950845"
"2004-04-22",FALSE,639.666666666667,"14423.1428571429","8365.59047619048","1092.52380952381","2085.8",37.396427154541,0.0128454668031606,661.521428571429,"14439.5392857143","7719.26428571429","922.175","1928.16785714286","14459.1428571429","6865.33241167435","922.155145929339","1904.46067588326"
"2004-04-29",FALSE,668.304761904762,"14437.9714285714","8721.75238095238","1134.34285714286","2076.88571428571",40.9321403503418,0.239615781794465,677.275,"14449.3642857143","7892.61785714286","979.353571428571","1991.91785714286","14452.4915514593","7094.62058371736","999.980798771121","1977.22119815668"
"2004-05-06",FALSE,682.066666666667,"14434.0571428571","8762.49523809524","-103.314285714286","11.752380952381",42.8321418762207,0.123807848623348,696.653571428571,"14489.35","7756.11785714286","-161.667857142857","-113.814285714286","14511.935483871","7344.88479262673","3.76958525345622","-114.63133640553"
"2004-05-13",FALSE,718.190476190476,"14427.6761904762","8897.11428571429","1210.9619047619","2082.44761904762",53.0607147216797,0.405396035266301,719.035714285714,"14479.0178571429","8111.13928571429","1074.20714285714","2015.84285714286","14529.3640552995","7380.11059907834","1057.86175115207","1976.16129032258"
"2004-05-20",FALSE,722.914285714286,"14401.4285714286","9026.51428571429","12.9428571428571","24.847619047619",49.4142875671387,1.26954579164111,709.596428571429,"14462.5107142857","8099.73928571429","70.475","-4.025","14495.8571428571","7662.2801843318","2.55207373271889","-82.5032258064516"
"2004-05-27",FALSE,737.895238095238,"14369.8285714286","9319.3619047619","-20.4571428571429","57.4952380952381",43.2428588867188,0.00586748448983151,735.746428571429,"14446.9964285714","8472.14285714286","8.07142857142857","-64.9964285714286","14457.2580645161","7744.77803379416","-15.357910906298","-124.321044546851"
"2004-06-03",FALSE,729.2,"14338.9904761905","9518.82857142857","1259.22857142857","2025.95238095238",45.5071449279785,0.308293334784962,725.278571428571,"14417.0642857143","8466.42857142857","1121.48214285714","2022.975","14460.6728110599","7533.28110599078","1068.55299539171","1960.35944700461"
"2004-06-10",FALSE,745.447619047619,"14361.8857142857","9529.26666666667","-30.7047619047619","39.9904761904762",47.6321411132812,0.356232027449305,743.478571428571,"14429.9142857143","8461.01071428571","-1.36428571428571","-45.3892857142857","14482.331797235","7577.22119815668","-16.9907834101382","-130.599078341014"
"2004-06-17",FALSE,697.571428571429,"14357.9333333333","9379.81904761905","-21.2380952380952","21.5428571428571",45.6964302062988,0.24183323246146,710.060714285714,"14419.2321428571","8373.81428571429","-27.8285714285714","-179.628571428571","14530.7442396313","7229.88187403994","-18.1354838709677","-127.724731182796"
"2004-06-24",FALSE,746.961904761905,"14312.5523809524","9158.22857142857","78.9904761904762","36.6666666666667",46.2071418762207,0.0260109768677799,748.935714285714,"14357","8050.79642857143","121.935714285714","-109.303571428571","14407.1597542243","7794.00998463902","-27.1321044546851","-132.764976958525"
"2004-07-01",FALSE,788.466666666667,"14289.9238095238","9151.1619047619","146.533333333333","84.8095238095238",51.5571441650391,0.0945787266606376,759.489285714286,"14386.3214285714","8058.70357142857","259.007142857143","92.2142857142857","14411.1113671275","7932.85330261137","-18.7465437788018","-83.4761904761905"
"2004-07-08",FALSE,727.952380952381,"14262.2285714286","9167.18095238095","-22.4380952380952","60.6",42.1607131958008,0.0972533965158084,722.321428571429,"14387.2607142857","8451.13571428571","18.1892857142857","36.2178571428571","14441.8141321045","7926.48233486943","-18.4815668202765","-109.516129032258"
"2004-07-15",FALSE,712.914285714286,"14274.5904761905","9496.06666666667","-71.3428571428571","45.4952380952381",41.8499984741211,0.32330925526127,722.65,"14368.175","8632.18928571429","-111.682142857143","-56.9214285714286","14471.7927803379","7547.65145929339","-9.7642089093702","-156.742549923195"
"2004-07-22",FALSE,712.285714285714,"14277.8761904762","9521.05714285714","1316.37142857143","2086.81904761905",48.6999969482422,0.469836716614072,715.203571428571,"14341.15","8673.51785714286","1215.18928571429","1999.7","14416.8129032258","7789.28202764977","1108.65622119816","1971.31059907834"
"2004-07-29",FALSE,743.980952380952,"14249.0952380952","9537.41904761905","-15.2666666666667","34.8952380952381",48.6428565979004,0.325149969685645,745.407142857143,"14338.8964285714","8643.26071428571","-9.53214285714286","-78.0285714285714","14427.9362519201","7700.68049155146","-17.1152073732719","-133.258064516129"
"2004-08-05",FALSE,720.219047619048,"14226.019047619","9385.04761904762","15.5428571428571","31.5428571428571",50.9964294433594,0.366402214718243,722.960714285714,"14310.65","8413.48571428571","23.3535714285714","-120.032142857143","14387.7511520737","7875.83870967742","-17.7695852534562","-137.548387096774"
"2004-08-12",FALSE,740.009523809524,"14061.7047619048","9168.50476190476","1415.5619047619","2061.08571428571",53.4071426391602,0.112614903185103,713.646428571429,"14220.2357142857","8177.36428571429","1402.66785714286","2100.67142857143","14299.8156682028","8122.81566820276","1166.97235023041","1985.69124423963"
"2004-08-19",FALSE,727.438095238095,"13940.2095238095","8953.22857142857","135.52380952381","57.0666666666667",53.1785736083984,0.186143005059825,709.839285714286,"14165.8214285714","8165.94285714286","265.475","91.45","14225.4963133641","8137.73548387097","-15.1198156682028","-73.3660522273425"
"2004-08-26",FALSE,719.809523809524,"13914.0761904762","8958.7619047619","91.3904761904762","22.2095238095238",46.3392868041992,0.0189557507456768,708.010714285714,"14212.3285714286","8006.925","145.760714285714","-108.092857142857","14283.1198156682","7762.25622119816","-24.3133640552995","-125.359447004608"
"2004-09-02",FALSE,749.371428571429,"13955.8666666667","9301.86666666667","1388.61904761905","2052.6380952381",46.9071426391602,0.153745339621627,738.510714285714,"14292.5142857143","8130.53571428571","1280.13214285714","2020.55714285714","14337.1105990783","7831.51612903226","1129.62211981567","1935.07834101382"
"2004-09-09",FALSE,703.952380952381,"14033.0666666667","9529.35238095238","-1.94285714285714","54.5904761904762",45.3571395874023,0.0674912699513019,699.282142857143,"14332.9821428571","8440.75357142857","34.2821428571429","-101.171428571429","14386.8387096774","7968.03686635945","-15.6589861751152","-148.903225806452"
"2004-09-16",FALSE,694.438095238095,"14105.5714285714","9556.57142857143","-61.8285714285714","52.8190476190476",43.2964286804199,0.32435632414288,687.510714285714,"14324.2142857143","8717.74642857143","-39.6214285714286","-40.5571428571429","14379.33640553","8207.23963133641","-4.69585253456221","-127.700460829493"
"2004-09-23",FALSE,689.380952380952,"14183.9047619048","9678.85714285714","1331.58095238095","2056.94285714286",41.0392837524414,0.245766040115129,679.867857142857,"14363.075","8644.6","1179.16428571429","2009.79285714286","14395.2073732719","8152.96313364055","1182.00921658986","1953.04608294931"
"2004-09-30",FALSE,665.057142857143,"14230.6","9952.34285714286","-62.4857142857143","37.7238095238095",40.3821411132812,0.200070111997544,659.332142857143,"14378.2214285714","8947.72857142857","-47.8178571428571","-66.7535714285714","14408.1198156682","8151.26728110599","-5.29953917050691","-124.479262672811"
"2004-10-07",FALSE,701.438095238095,"14184.6666666667","9958.82857142857","35.9333333333333","18.2",45.2642860412598,1.09793530380915,692.289285714286,"14218.1321428571","8708.85357142857","51.6392857142857","-134.15","14361.7603686636","8240.62211981567","-12.9677419354839","-120.101382488479"
"2004-10-14",FALSE,698.714285714286,"14113.6761904762","9546.45714285714","21.047619047619","40.9142857142857",43.5,0.13314599289544,685.232142857143,"14220.2928571429","8102.96785714286","44.3678571428571","-42.5642857142857","14258.7373271889","7807.7465437788","-13.6589861751152","-117.820276497696"
"2004-10-21",FALSE,678.857142857143,"14153.8095238095","9140.46666666667","1316.39047619048","2032.29523809524",40.2857131958008,0.0311035888772162,677.289285714286,"14260.1464285714","7698.34642857143","1126.36785714286","1911.02857142857","14268.6359447005","7556.58064516129","1075.61751152074","1922.35944700461"
"2004-10-28",FALSE,660.961904761905,"14192.5047619048","8918.94285714286","-61.752380952381","2.11428571428571",36.9107131958008,0.204049357700916,670.992857142857,"14295.0535714286","7748.31428571429","-91.9285714285714","-174.992857142857","14306.2396313364","7547.90322580645","-3.58064516129032","-144.078341013825"
"2004-11-04",FALSE,637.561904761905,"14210.819047619","8814.40952380952","-77.3428571428571","6.36190476190476",38.9357147216797,0.457567142115699,644.182142857143,"14298.3857142857","7819.31785714286","-115.332142857143","-149.942857142857","14311.6912442396","7698.27649769585","1.51152073732719","-125.032258064516"
"2004-11-11",FALSE,630.895238095238,"14234.1714285714","9074.44761904762","-49.9714285714286","4.54285714285714",38.0178565979004,0.25204824727206,635.839285714286,"14295.8714285714","8064.425","-61.8071428571429","-133.7","14305.7834101382","7893.03225806452","-3.33179723502304","-115.824884792627"
"2004-11-18",FALSE,617.352380952381,"14230.7428571429","9026.51428571429","-20.7809523809524","8.02857142857143",42.5571403503418,0.993254101465619,617.817857142857,"14280.5785714286","7895.72857142857","-30.1071428571429","-144.982142857143","14296.9631336406","7710.12442396313","-5.75576036866359","-112.21198156682"
"2004-11-25",FALSE,628.638095238095,"14221.6952380952","8984.64761904762","-26.247619047619","18",40.9928550720215,0.0774024545791603,625.078571428571,"14256.6821428571","7908.87142857143","-17.6285714285714","-110.321428571429","14269.0230414747","7688.8801843318","-9.64976958525346","-117.972350230415"
"2004-12-02",FALSE,571.447619047619,"14219.4","8736.59047619048","-45.647619047619","9.08571428571429",48.1785697937012,0.904843979411655,585.353571428571,"14214.3964285714","7692.66428571429","-85.2821428571429","-169.739285714286","14241.7419354839","7589.10599078341","0.0460829493087557","-128.557603686636"
"2004-12-09",FALSE,579.457142857143,"14190.980952381","8414.27619047619","-1.20952380952381","20.9809523809524",46.4500007629395,0.266356014779636,580.471428571429,"14182.7928571429","7387.90714285714","-6.23571428571429","-159.457142857143","14201.3741935484","7138.10506912442","-9.07834101382488","-128.606451612903"
"2004-12-16",FALSE,540.466666666667,"14186.6380952381","7862.59047619048","-62.6","-14.4095238095238",43.6714286804199,0.00450654957747911,567.832142857143,"14147.4285714286","6990.95357142857","-118.414285714286","-250.767857142857","14154.2211981567","6990.27188940092","-11.8433179723502","-130.543778801843"
"2004-12-23",FALSE,587.085714285714,"14171.7619047619","7627.98095238095","-26.552380952381","-22.0857142857143",39.1321411132812,0.00744612298810338,599.478571428571,"14150.0642857143","6816.50357142857","-74.2857142857143","-218.175","14153.6589861751","6658.15207373272","-5.48387096774194","-105.336405529954"
"2004-12-30",FALSE,579.571428571429,"14168.2571428571","7735.65714285714","-62.5428571428571","-4.35238095238095",36.9249992370605,0.464468596473573,591.071428571429,"14186.6964285714","6978.5","-120.560714285714","-178.192857142857","14215.3271889401","6921.54761904762","-4.18586789554532","-123.662058371736"
"2005-01-06",FALSE,592.590476190476,"14150.9904761905","7609.14285714286","-63.1904761904762","-9.93333333333333",36.0785713195801,0.0602736187477907,607.564285714286,"14214.3357142857","6896.8","-101.853571428571","-182.960714285714","14233.9032258065","6772.73732718894","-2.71428571428571","-121.15668202765"
"2005-01-13",FALSE,580.438095238095,"14164.9047619048","7118.4","-63.9238095238095","-4.04761904761905",38.7464294433594,0.352854980835839,585.146428571429,"14245.4642857143","6466.84642857143","-76.9571428571429","-117.467857142857","14266.8294930876","6284.25806451613","-3.70967741935484","-74.4608294930876"
"2005-01-20",FALSE,575.685714285714,"14170.5428571429","6840.30476190476","-41.2571428571429","-20.7904761904762",32.125,0.00421431553660936,579.864285714286,"14263.85","6386.975","-76.8035714285714","-147.446428571429","14288.4270353303","6180.27803379416","4.1705069124424","-99.9831029185868"
