"date","lab","bataanbay_surface_elevation","bataanbay_water_temp_0","bataanbay_salinity_0","bataanbay_velocity_u_0","bataanbay_velocity_v_0","bataanbay_pr_wtr","bataanbay_precipitationCal","bataandeep_surface_elevation","bataandeep_water_temp_0","bataandeep_salinity_0","bataandeep_velocity_u_0","bataandeep_velocity_v_0","bataandeep_water_temp_100","bataandeep_salinity_100","bataandeep_velocity_u_100","bataandeep_velocity_v_100","bataanbay_surface_elevationanno","bataanbay_water_temp_0anno","bataanbay_salinity_0anno","bataanbay_velocity_u_0anno","bataanbay_velocity_v_0anno","bataanbay_pr_wtranno","bataanbay_precipitationCalanno","bataandeep_surface_elevationanno","bataandeep_water_temp_0anno","bataandeep_salinity_0anno","bataandeep_velocity_u_0anno","bataandeep_velocity_v_0anno","bataandeep_water_temp_100anno","bataandeep_salinity_100anno","bataandeep_velocity_u_100anno","bataandeep_velocity_v_100anno","sday"
2003-06-05,NA,0.958238848284581,0.853692082641819,0.0645390549811528,2.31357715809976,3.83987898515407,1.23175761304187,-0.100511887277642,0.339037452513065,-0.0845250809955888,-0.374332686516051,2.12576325233772,3.21604483767157,-0.446067642838515,0.672966773402812,-4.21937845073103,1.84186762013104,0.569581763724904,-0.206733169206333,-1.23351462801227,1.81229895172435,3.11180766493013,0.838915878206963,-0.216308365101135,-0.0682928298590603,-1.08803323874779,-1.54783669038027,1.77767631520747,3.09783856036306,-0.749265230419281,0.151598701332398,-4.0035698323867,1.74658996811057,0.436709315936734
2003-06-12,NA,-0.945849435638624,0.654244777015618,0.357579691975678,1.74160310946435,2.35499709253413,-0.678538611139237,-0.565195862273642,-1.28367580861219,0.31212437690194,0.158232672746176,1.56628338656807,1.10393097467268,0.047252806376242,-0.550808118107721,-2.05086166643083,0.726826771147074,-1.4246827876369,-0.268376278245824,-0.96132661780546,1.13155020595739,1.56823217274822,-1.22755276402918,-0.809177952562333,-1.76312133612229,-0.599072083418617,-1.0329856917287,1.0580735020347,0.985988754172701,-0.221318782543718,-1.15695721208725,-1.8017915609877,0.5729507030525,0.325223272046501
2003-06-19,NA,-0.616741150325691,0.59431714452304,0.485709040658012,1.16962906082894,0.870115199914185,0.0538738918518829,1.31722762131056,-0.987704040580654,0.367811480931514,0.0902320307965265,1.00680352079843,-1.00818288832622,-0.0313043216410953,-0.0307918294560165,0.117655117869375,-0.38821407783689,-1.17896696238874,-0.163764316392188,-0.817348453121943,0.458168613777122,0.0358214401845734,-0.63506926907795,0.946601550324768,-1.52890454010128,-0.422055987882835,-1.08218972604457,0.342532670041225,-1.12630798316376,-0.251032586682742,-0.704276971928174,0.394293328056297,-0.596932016308643,0.20900577567301
2003-06-26,NA,-1.1902534282392,0.36924102515609,0.593424547832438,-0.578027839934832,0.185448636889075,0.0327359653383343,-0.159259524477389,-1.47054371800703,0.21492340550066,0.238316052951914,-0.431123512321651,0.478010088814442,-0.317450241180312,-0.485044909782116,0.0100125928039027,-1.32955452011527,-1.82817326489515,-0.20097798829561,-0.661296268809612,-1.38039218498533,-0.683267612065889,-0.776151867096812,-0.651159049754386,-2.06265206222074,-0.428048652473448,-0.88323130308786,-1.24226318399786,0.359501136416752,-0.47385851595509,-1.20816688355609,0.309323864420208,-1.58839733370097,0.0897475962324645
2003-07-03,NA,-1.00020390505965,0.335885912043528,0.703916923679784,-0.838492337350588,-0.809955841789686,-0.74195126181863,-0.360785285188459,-1.29490303648959,0.329863782783101,0.273110184606274,-0.868733433425639,1.08987462716992,-0.41948947490815,-0.0157411819044843,0.831987085850812,0.508311544895549,-1.70528263736577,-0.0276164945992202,-0.475438037158868,-1.71828147051984,-1.69829254605158,-1.64791796712297,-0.964831458742828,-1.9269094312045,-0.145284797502156,-0.771243220652543,-1.81252567384062,0.971140512433488,-0.498707919408924,-0.771253581662217,1.14999548531345,0.204856060652536,-0.0308162600263116
2003-07-10,NA,-1.14079162554525,0.219043067030149,0.83772342609338,-0.922769068410974,-0.711257937011378,-0.267944125041785,-0.0696927659841798,-1.37397578252176,0.0401445374512807,0.724607937337349,-0.157300342198025,-0.298809821705788,-0.445304528911097,-0.000942818456579006,0.883028846562609,-0.237379544531355,-1.90373241047719,0.0757522061753122,-0.245586125477938,-1.86382837663104,-1.60305703489365,-1.24620970050627,-0.773245048437872,-2.03500104189461,-0.251866098788916,-0.222941588634103,-1.21485099256108,-0.417162678461126,-0.434945499769616,-0.772684759107307,1.21671286121692,-0.57932100474356,-0.150931791449326
2003-07-17,NA,-1.05776918702032,0.12422621866164,0.786659896608291,-0.978753966131374,-0.620183041138715,-0.369403914584316,-0.285354115251911,-1.2143838377861,-0.0100195762939535,1.48953478903076,-0.207861769430057,-1.08413441306802,-0.0662985460285819,-0.236600362863249,0.94341984067211,-1.24061257646398,-1.86858722496893,0.208606300976495,-0.18676934183728,-1.9626818386982,-1.49835169597869,-1.39429843710815,-1.07266082514246,-1.89392977185312,-0.109901450944854,0.651158485640176,-1.35617199321106,-1.20099600265026,0.0437104955970973,-1.01002355097381,1.29066301022021,-1.61448657943697,-0.268851518756104
2003-07-24,NA,0.185350401243036,0.00371547340487624,0.771811362732312,-0.758856065726921,-0.672240167744346,1.15196349263744,1.47789808486292,-0.442391383492972,0.200933049315723,0.712183934676977,0.121709600475999,-0.671745982656139,-0.205708558946131,-0.0382808657922155,0.530790161254465,-1.03201162614782,-0.662747129328182,0.316765826408988,-0.0848279574910106,-1.76554350379936,-1.51923670487912,0.105971843691463,0.625155647219067,-1.13053931381235,0.295440757295367,-0.0119789852138691,-1.0910313320344,-0.785483573525304,0.0109673213492674,-0.800846472336918,0.890253131655076,-1.43102434538289,-0.3828599079288
2003-07-31,NA,-0.237559478977914,-0.414587862202276,0.819465514569009,-0.538958165322468,-0.724297294349977,0.381503850783177,-0.385144669447434,-0.486060478427103,0.409380212445176,0.436526375649861,0.451280970382056,-0.259357552244257,-0.558790471550639,0.490444408354291,0.118160481836819,-0.823410675831656,-1.11180496243547,0.121523725471952,0.0799283790701049,-1.54721590535868,-1.52266101584688,-0.66117015758326,-1.2830966356845,-1.17361232873302,0.693727523946858,-0.175362375543567,-0.797171117924983,-0.367835601192714,-0.232089842913163,-0.250984426254419,0.489085506608058,-1.24070485046204,-0.491298328351379
2003-08-07,NA,0.127097088023886,-0.549891077134898,0.888667395955085,1.2239673439105,1.44003541835964,1.1139163537743,1.02646432153256,-0.476004188426498,0.031439426936181,0.424631580109175,2.08073438249277,1.48280269412735,-0.685576399782711,0.241156610458937,-0.59667685011206,0.385787140561493,-0.761717554846933,0.197202170877496,0.260654438305869,0.235722679049547,0.707134143880227,0.0969771984832826,0.104693940955116,-1.15456426338892,0.49451425027626,-0.0831428992158988,0.826623195826905,1.38216365809844,-0.249580097937565,-0.471211798659682,-0.214713703443515,-0.0430282671790584,-0.592589183099856
2003-08-14,NA,-0.139553248601326,-1.15419739960571,0.792229061002298,0.0884020120737612,-0.136121975630485,0.850226788146957,0.656543004532656,-0.660530222067766,-0.827111241626249,0.370583211847796,1.2633758696248,-0.0553633326033487,-0.64637414716687,0.220068424153677,-0.347532414162398,-0.0135346786151634,-1.03100794840086,-0.214253923120282,0.265306786913762,-0.858565417058799,-0.787907466701906,-0.121296709860921,-0.267278674925576,-1.32252947160553,-0.20241909862919,-0.0463432236037918,0.0338655542015509,-0.145235346657526,-0.106123029153699,-0.4576147476296,0.0450971987934705,-0.447346268224547,-0.685258860328389
2003-08-21,NA,-0.200176447266401,-1.28345717940992,0.566701043617762,0.883716882631186,0.282742303184761,1.49386169307304,1.21784713576019,-0.654744411382485,-0.938631754063818,0.0891241579478259,1.45909008719317,-1.31665474969983,-0.690634754958865,0.152639449554862,0.118665845804262,-1.01665309464103,-1.08210185288199,-0.174167373506099,0.126872836275683,-0.00173539273091683,-0.273965416148174,0.584135671370249,0.313321140087377,-1.29341246381976,-0.174582712296258,-0.253930515060049,0.283513643594708,-1.39261035558109,-0.0554861211001748,-0.486833967549366,0.52134797674672,-1.44928245731137,-0.767959171847104
2003-08-28,NA,-0.0429230807417262,-1.33788993473184,0.273857101487564,0.0271778859570677,0.40551286766509,0.26049218475388,1.19622476964187,-0.572916517404946,-0.620017393997093,-0.277388866394214,0.783772301131299,0.162155691987696,-0.76112467860055,0.0444925118212415,0.168949560564894,-0.312567579370588,-0.903034810363079,-0.0872239887298176,-0.0949715299447303,-0.778214986664732,-0.0443071991145264,-0.574715648490611,0.331157269751449,-1.1822098482699,0.257062667801707,-0.565669741159938,-0.310552719716317,0.10333506518205,-0.0445322356502914,-0.55502559888118,0.580541976179231,-0.7382651689891,-0.839486966996333
2003-09-04,NA,-0.280064521169313,-1.49840822053863,0.419912680158322,0.0360097281108206,0.0159369914873098,0.798968586320494,1.34196975656972,-0.806208669679297,-1.40040494839774,0.344221773081953,0.790803259477395,-0.826985938164575,-1.03004602663428,-0.0921314261017155,-0.138564413624496,0.677255391470288,-1.10610468511485,-0.137715467279209,0.105435183445166,-0.673069696851135,-0.317722504825445,0.0471893306385426,0.534644799822568,-1.38070577495492,-0.439423305126887,0.0911749003908626,-0.197956205897602,-0.865552690325573,-0.249123218179899,-0.651309721025588,0.280011545826526,0.26375805488665,-0.898801636468351
2003-09-11,NA,-0.0238111013391277,-1.69938033133574,-0.0339973585245036,-0.305737655567439,-0.362806187824559,0.991847509204002,-0.128299927837185,-0.469391833357604,-1.94612027984012,-0.000356358028102087,0.505396297324546,-0.580468314313632,-0.961867248030342,0.237133888587533,0.0447563655656457,0.761154235223823,-0.803706194666985,-0.262176288084811,-0.309801651549383,-0.905037849099987,-0.573860183573503,0.328660712069659,-0.862068889327855,-1.00416805237706,-0.931800199016732,-0.236484974365077,-0.357325820804678,-0.595937988192584,-0.136754246912382,-0.282198285937082,0.467397650795895,0.364621333821802,-0.945040251425374
2003-09-18,NA,-0.29932939640714,-1.93860738649568,-0.368594606561482,-0.6474850392457,-0.741549367136428,0.484549125921887,0.643699518621001,-0.686290855356986,-2.46005098507483,-0.365044359686356,0.219989335171697,-0.333950690462689,-1.00087327135076,0.218610014677962,0.228077144755788,0.845053078977358,-1.02136342041731,-0.459296404955472,-0.619024386149985,-1.12670567209235,-0.826564845659406,-0.0883630768346156,-0.00363219373273393,-1.17678643850993,-1.42298613128721,-0.599798569145244,-0.500715586885665,-0.32392883548236,-0.153939056821021,-0.26173542033256,0.650732923088421,0.469747500515137,-0.977530117665097
2003-09-25,NA,-0.207286103604174,-1.86011711056641,-0.194700919444839,-0.121915584977469,-0.563612290838957,0.735555935641103,0.314259250431111,-0.676510080150922,-1.82011563394078,0.167323165138601,0.621368689497713,-0.307019201129668,-1.2105115688489,-0.135486276511342,0.221507413179022,1.01594539596714,-0.860286519692081,-0.372714897274682,-0.42947134705655,-0.474162127658372,-0.522237079394695,0.251560957321862,-0.236997413035073,-1.11840516850707,-0.78956951177679,-0.0774953414332734,0.053738395554299,-0.269720095992847,-0.365431897821748,-0.577564480048331,0.63893158299027,0.665653761702228,-0.995798562191724
2003-10-02,NA,-0.677823036496424,-1.73627782719281,0.0814201024551886,-0.572564073178697,-0.961112084168654,-0.195019689646593,0.0999703900049249,-1.06484818305105,-2.59593117651625,0.427332020177872,0.0723584201723939,0.265629308898776,-1.46931620653032,-0.541055436732193,-1.01322310027739,1.06821024945295,-1.25135592832968,-0.273197359900269,-0.142898685838627,-0.794442549814539,-0.79602668316071,-0.593907988471706,-0.348966080859493,-1.45395756137333,-1.59859168944176,0.166150943054465,-0.336255846807995,0.331245324431891,-0.650075393154412,-0.944983279276101,-0.607448155159705,0.746284583543212,-0.999579809814331
2003-10-09,NA,0.229995985127539,-1.26020854935051,0.0395318098768144,-1.02321256137993,-1.35861187749835,-0.446027063796412,-0.604057544939648,0.0755764302368984,-0.718663121135136,0.276992685437647,-0.476651849152925,0.838277818927221,-0.846833274280864,0.158856697533095,-2.24795361373381,1.12047510293876,-0.254573713524816,0.148831342937582,-0.174450708938394,-1.11477764045549,-1.07536796650957,-0.765383236262265,-0.947805774625773,-0.256622423630811,0.222422111654617,-0.00103674942691939,-0.725376752404461,0.932398089254197,-0.0767021055024263,-0.20604790175598,-1.86130418088229,0.829884956435931,-0.988818849729598
2003-10-16,NA,-0.103240487736371,-1.03732201301854,0.00185124469029643,-1.27574337008129,-1.51428174357145,-0.636264451403998,-0.0532315501479392,-0.238923707727272,-0.905475524308405,0.497968806004112,-0.789433444210654,1.07463707399466,-0.444585021493457,-0.215684973889231,-0.503184516135007,0.270254306540234,-0.490487972582825,0.291569638015822,-0.196610087562591,-1.24030639030098,-1.12103679369928,-0.882681690258864,-0.292126621571908,-0.510113260951908,-0.0392225637205986,0.208683227012257,-0.88218259920595,1.19652826086876,0.254871396938263,-0.539420120681222,-0.143996401919234,0.0136427574619913,-0.96367223583662
2003-10-23,NA,-0.421263824995796,-0.940385313558868,-0.165300822370453,-1.07792507506122,-1.39452026155387,0.418494375535954,-0.484863081218168,-0.561000502541221,-0.692328333022795,0.49734562752672,-0.69843440135422,0.516960345865159,-0.897198793492619,-0.432189662100595,0.111464409268192,-0.40173875483541,-0.704157515205988,0.286562810125121,-0.337939708026536,-0.921735840672132,-0.901682788551102,0.23815658914877,-0.622125824526184,-0.767119476983926,0.0855372475161529,0.208314302093818,-0.643415184226549,0.664942735622678,-0.287366554925075,-0.711177021681019,0.43427320948868,-0.622001763512151,-0.924505809140565
2003-10-30,NA,-0.421951856254289,-0.637929980567024,-0.612820206343549,-0.880106780041153,-1.27475877953629,-0.923733478820794,-0.722858995690808,-0.372961655269607,-0.258316394490533,-0.286830514912792,-0.607435358497786,-0.0407163822643372,-0.887430935221002,-0.193781184180486,0.726113334671392,-1.07373181621105,-0.594964005108616,0.4700483155202,-0.744785921102259,-0.611929356884888,-0.694563048855644,-1.04440711853896,-0.7641578501572,-0.510046160270877,0.422882476170619,-0.558757285555241,-0.416476011117153,0.13075057492108,-0.382776511732485,-0.42298955418939,1.00338507939063,-1.25550487265329,-0.871889375380379
2003-11-06,NA,-0.582721826989039,-0.725322701320084,-0.206433189587867,-0.678770717383571,-0.88417987587093,-0.454482234401834,-0.503521240802262,-0.654537775286579,-0.260364655788429,0.332618783336234,0.491699375737753,-2.81790809916487,-0.598428789267926,0.013572157368083,1.42755852148301,-0.881635556469355,-0.641983659471811,0.251625702876828,-0.279243006553059,-0.309378661787528,-0.23021208458287,-0.520839899980094,-0.456442341498417,-0.718828700906514,0.321109459831928,0.0990221904906837,0.803960571883889,-2.62642553030711,-0.210500300825801,-0.159494966444492,1.65028599494717,-1.02297512175436,-0.806588415312125
2003-11-13,NA,-1.07733985392859,-0.459155871876215,-0.111248302299927,-0.995968573719197,-1.84347536499665,-0.607728532826025,-0.244815802423386,-0.857385542764572,-0.0948944038148916,0.367457427738969,-0.699068340221491,-2.03057545815938,0.0471219868456866,-0.37519764630904,2.62703989821024,-3.10518414775155,-1.0207688643825,0.379606717162468,-0.104001650471329,-0.537588743971158,-1.13017530346293,-0.623555475193275,-0.118274854142809,-0.845479014755342,0.388667221735387,0.196496691384066,-0.282053568837601,-1.82330129017052,0.311190212796846,-0.484689991950226,2.78678397019811,-3.20433185499216,-0.729552948249395
2003-11-20,NA,-1.21830981400223,-0.332597042694801,-0.498617625408252,-1.1458105058532,-1.17084513182255,0.10248999397179,0.439136272818828,-1.15707676052238,-0.0900846473748291,-0.242441413050972,-0.622073583251133,-0.981015157858687,0.0551237814564618,-0.542603700820158,0.12397216746242,-1.12072433798557,-1.0457032628976,0.365421107904605,-0.389434651433847,-0.6115466391606,-0.413007967630245,0.135308700596837,0.635504170471143,-1.06610992982913,0.301627547211098,-0.324930650323297,-0.11782703832509,-0.762783382104754,0.192798204320215,-0.580400755898226,0.213284000616283,-1.17611479628284,-0.641903710877604
2003-11-27,NA,-1.23115306416079,-0.293919057873014,-0.238976547729507,-0.919700377493146,-0.971042056295739,-0.587119477798277,-0.723952705098748,-1.26253004813147,-0.0554105096932503,0.142124003691693,-0.285740198760854,-1.00142048585115,-0.33816333349693,-0.421759615186585,0.45586995308096,-1.07367450825767,-0.944242659586265,0.264869927627216,-0.00657458920154821,-0.322967860108572,-0.18334415859562,-0.505482509199231,-0.467516772331136,-1.09039163516994,0.253921323105022,0.17375865579531,0.288161832905114,-0.777499128845498,-0.324857295918907,-0.379541143509723,0.468694405231548,-1.08396452118036,-0.544915852417188
2003-12-04,NA,-1.08192672898521,-0.180474482920221,-0.537111967386407,-0.693590249133087,-0.771238980768927,-1.53619036546236,-0.720569520863107,-1.163551358194,-0.243466500082904,-0.340137004034425,0.0505931857294254,-1.0218258138436,-0.33253809368879,-0.750492714095591,0.787767738699501,-1.02662467852977,-0.684390709199909,0.243974529851985,-0.162424295500799,-0.047591962993922,0.0321903329119134,-1.40353687707501,-0.413402281798736,-0.909104128809625,-0.00465400433145591,-0.170683452062489,0.677369792993594,-0.797718796937121,-0.437281568391871,-0.620300551112203,0.719805037167508,-0.990743076735843,-0.440000383343725
2003-12-11,NA,-0.968783810921755,0.00908948187290544,-0.881115858052852,-1.27694090800045,-1.21818802923654,-0.941699869711382,-0.461332054284061,-0.680022893781269,-0.0642802126338272,-0.617268429619173,-1.09679774349352,-1.1937502994761,-0.463379427363975,-0.21016928307586,1.62667192465577,-0.753036509076644,-0.46621410277289,0.30663442142834,-0.348853490680013,-0.594210806059132,-0.412245896110184,-0.754025382065062,-0.111882929057213,-0.34332375110482,0.117147982641688,-0.289986615146372,-0.432398131400824,-0.974987012042154,-0.676031765347791,0.0149899746427202,1.47567653829114,-0.670252119985424,-0.328683647554918
2003-12-18,NA,-1.32319635696376,0.102720887196978,-1.0418965542141,-1.14042158521702,-1.30986474160175,0.903598782624763,-0.610179527231452,-1.12401498517791,-0.0223640082213652,-0.642175785271104,-0.586573006683961,-1.39733109713164,-0.214473467484324,-0.553548683781281,1.19079550273572,-1.2276609789993,-0.723020101427518,0.282445625095861,-0.341956199080344,-0.432457928819112,-0.513433029364525,1.15171218882463,-0.2256521839624,-0.706517717478971,0.1149379896316,-0.142319306374822,0.102306447582438,-1.18925428397929,-0.521721292180252,-0.228000367520961,0.956794206781697,-1.09766471704392,-0.212585116629976
2003-12-25,NA,-1.77653250839366,0.221469738673985,-1.68898409024208,-1.07844899790085,-1.36382762043379,-0.010595372937887,-0.564977167614336,-1.52192722718821,0.0557259537510173,-1.23279566014937,-0.622342527013006,-1.64892790537433,0.321821197473199,-1.18456306613217,1.78939912217259,-0.826505305314369,-1.08788893972386,0.293194607869993,-0.817613236409048,-0.355453267509334,-0.587538111555863,0.30424721279514,-0.151096592633459,-1.02665320486099,0.161171182531986,-0.552210162444468,0.0803771022147735,-1.45649056966025,-0.0643240000136759,-0.755347832512373,1.47481437163809,-0.64950106035074,-0.0933938292375972
2004-01-01,0,-1.86070166568275,0.277692280553227,-2.00094985859487,-0.862592787973541,-0.932927011767531,-0.546429674797977,-0.724688009195578,-1.72546378165254,-0.24099761369719,-1.16156537101133,-0.445627265194061,-0.99436278195795,1.59918669900646,-2.37916976812837,1.24070019452077,-0.658134538273465,-1.09427702033396,0.251108079107789,-0.961593246313164,-0.133323506260328,-0.185916562931257,-0.158350140140759,-0.285603893767846,-1.15712704289097,-0.157131669304858,-0.299685673334601,0.262989925561426,-0.821944309478971,1.15134586173557,-1.84565565538505,0.850369863419767,-0.434932549780692,0.0172405251128097
2004-01-08,0,-1.90848161418928,0.327871387303979,-2.13532330502919,-0.646736578046229,-0.502026403101273,-2.12381145841939,-0.657158193240134,-1.97294494584554,-0.223678832903847,-1.80839990123906,-0.268912003375117,-0.339797658541569,1.4333075344336,-2.346887770705,0.692001266868951,-0.489763771232561,-1.0763063450759,0.211773278268084,-0.939092717648797,0.0815199370522505,0.208075320048175,-1.65649619218029,-0.195486823218695,-1.33802009435457,-0.153939174623371,-0.77284990091565,0.440344142515884,-0.191048306236227,0.941552711280181,-1.71148609974707,0.233091295517676,-0.221869566211428,0.137494094689785
2004-01-15,0,-1.86345379071673,0.408421079973222,-1.78706926258839,-0.521593865494751,-0.496810660165834,-1.47383489332395,-0.726174445922723,-1.99801679214843,0.089723433682444,-1.5371688877458,-0.288833052022388,0.211352908247359,0.686982113386282,-1.98952215400852,-1.68573619995288,-0.314745281599164,-0.9786677910172,0.210089655078796,-0.452799785878795,0.199753313940853,0.170187697391761,-0.922545184327414,-0.24317258714411,-1.30474084619609,0.149355081025471,-0.343921344577372,0.418275399019368,0.333631586729081,0.168760967387179,-1.25795230537682,-2.20392398909573,-0.00443706656039705,0.255747356073378
