"date","lab","CarigaraBay_surface_elevation","CarigaraBay_water_temp_0","CarigaraBay_salinity_0","CarigaraBay_velocity_u_0","CarigaraBay_velocity_v_0","CarigaraBay_pr_wtr","CarigaraBay_precipitationCal","CarigaraBaydeep_surface_elevation","CarigaraBaydeep_water_temp_0","CarigaraBaydeep_salinity_0","CarigaraBaydeep_velocity_u_0","CarigaraBaydeep_velocity_v_0","CarigaraBaydeep_water_temp_100","CarigaraBaydeep_salinity_100","CarigaraBaydeep_velocity_u_100","CarigaraBay_surface_elevationanno","CarigaraBay_water_temp_0anno","CarigaraBay_salinity_0anno","CarigaraBay_velocity_u_0anno","CarigaraBay_velocity_v_0anno","CarigaraBay_pr_wtranno","CarigaraBay_precipitationCalanno","CarigaraBaydeep_surface_elevationanno","CarigaraBaydeep_water_temp_0anno","CarigaraBaydeep_salinity_0anno","CarigaraBaydeep_velocity_u_0anno","CarigaraBaydeep_velocity_v_0anno","CarigaraBaydeep_water_temp_100anno","CarigaraBaydeep_salinity_100anno","CarigaraBaydeep_velocity_u_100anno","sday"
"2003-06-12",NA,-0.530876298280149,1.41485165673764,0.833513351095669,1.57447080033001,0.629217203401341,-0.57686493404422,-0.83421817652735,-0.737439479283264,1.52522455436672,1.12395287950277,1.55378334908894,1.16006082152529,1.2102439938439,0.299279406533366,-0.0510557673783784,-1.06251738679267,0.818618539508314,-0.00682272010105489,1.45617153119615,-0.0619751634147828,-1.00568078384186,-0.666547878090644,-1.26672112845609,1.04187301334675,0.246163847863768,1.20273007788329,0.628335503590919,0.846792493406594,-0.151821426758498,0.308533698448298,0.325223272046501
"2003-06-19",NA,-0.121635476462366,0.766812663152324,0.688502149181243,2.63535415108033,0.00010749257037866,-0.049388648683324,3.14556474110904,-0.447405587246054,1.35027702682785,0.606981142971125,1.84203801591434,0.115324944216037,1.35123572399323,0.439310977809252,-1.20531106391813,-0.708985616424434,0.249800651825071,-0.196081555177837,2.38444966574939,-0.744599972028595,-0.61745616147014,3.27759077599376,-1.02588086187512,0.944167501257659,-0.308116065363046,1.36195872803806,-0.449475077837191,1.01869108428805,-0.0856321982987842,-0.762852730413101,0.20900577567301
"2003-06-26",NA,-1.01391464534376,0.760814794092797,0.470508031884149,-1.07934581581249,1.01753994246616,0.000710788540400897,0.389718270285958,-1.19287475414512,1.14947912066131,0.321734570671158,-0.621372367056426,0.5313842301257,0.90238220141751,0.00647075629691049,-0.165285569222406,-1.65188051777387,0.334560075679006,-0.435704992893259,-1.46652498953637,0.229267452517893,-0.688022506946347,0.49174532921278,-1.8153465686463,0.826813103325277,-0.610456226880531,-1.22779470179771,-0.0617900607863971,0.605735851391745,-0.580356730755996,0.354678339798066,0.0897475962324645
"2003-07-03",NA,-0.968792111579076,0.958552233666377,0.267518524511194,-0.999266591636664,0.370693691304208,-0.501428847248881,-0.276729765150814,-1.08720042943252,0.751517309710707,0.0974260750734723,-0.479439523377112,0.53776525165178,0.334109677830177,-0.106596840000531,0.198329072983766,-1.65210635910296,0.632185251902023,-0.641271058188757,-1.52232165852058,-0.452189562576129,-1.28925211011339,-0.197561028271717,-1.74820145918633,0.516916211544574,-0.835070871403083,-1.20650115670761,-0.0804404698664409,0.0785805824445792,-0.744013955071156,0.788572357199504,-0.0308162600263116
"2003-07-10",NA,-0.994653707669629,0.874120692289077,0.0583547240858252,-0.526111508071491,0.940144130112756,-0.287789219184569,-0.08085780041557,-0.986704497708333,0.234999425294877,0.131807156689498,-0.44882920504475,-0.0436167096133265,-0.0873242706979017,-0.0200996116463622,0.254851263999986,-1.71771503649564,0.65406143313004,-0.838129846555001,-1.18028032047042,0.0906232049448716,-1.15111176580357,-0.0165133431660058,-1.6803655459489,0.0914375489883362,-0.788056478045482,-1.28770951433129,-0.684612384067028,-0.296421044423031,-0.697790851998668,0.906370861333518,-0.150931791449326
"2003-07-17",NA,-0.848789977418334,0.790765691512348,0.217362016735004,-0.861290753860041,0.545103004558927,-0.17377152828955,0.0295038404909201,-0.790847142562009,0.172370890833793,0.56917026784443,-0.681692700240785,-0.475857932464945,-0.14455376437474,0.481894745936171,-0.793987569294921,-1.60548939063218,0.680531210857851,-0.6564090594115,-1.63735431036053,-0.32394907253301,-1.08802549160125,0.0873040379511248,-1.5107622666398,0.121153674314861,-0.329110931562182,-1.62048232483099,-1.1381465927695,-0.301979896109546,-0.226936924709367,-0.091815976235406,-0.268851518756104
"2003-07-24",NA,0.0730298430643845,0.674383963029115,0.251998107062721,-0.408210932865261,0.351344738215858,1.02514350026325,0.830207473470973,-0.0790375300875962,0.249612750002413,0.408281772253097,-0.298793630042163,-0.585878421261025,0.0257047944156777,0.68698309339906,-0.912701350426256,-0.710520578136451,0.674516691362004,-0.593112874167849,-1.29261221278559,-0.53079896492735,0.0844581201247449,0.889336638943112,-0.818140598639651,0.29039935965512,-0.463322641444295,-1.32265219935509,-1.26827782739036,-0.0750953431817568,-0.0451205406265616,-0.171901871805847,-0.3828599079288
"2003-07-31",NA,-0.521029414413033,0.486181597345119,0.392775068105759,0.0448688881295186,0.15758647187279,0.495939478426586,0.804786069781485,-0.52389659554093,0.0454127999880867,0.49145322555542,0.0841054401564577,-0.695898910057103,-0.0576312600211871,0.491740979638083,-1.03141513155759,-1.32381614116284,0.594300656880539,-0.421876328760864,-0.930305381384289,-0.731612147971446,-0.447742636473086,0.872092767329461,-1.27436357154457,0.176280345780114,-0.35183864322601,-1.00733659206118,-1.3970711612144,-0.0973620944343239,-0.256997216819454,-0.265131458166623,-0.491298328351379
"2003-08-07",NA,-0.0952328427967082,0.344654956266224,0.405647160354691,1.42019074378075,1.08794863287099,0.972165527366113,-0.642346593736495,-0.188837015316384,0.206829471316998,0.222528313040768,1.66346282058423,0.418486025739427,0.136064981863688,0.279493042876434,-1.4823900598785,-0.908701331706134,0.555626325562808,-0.38030168055936,0.375286671719022,0.197633264749143,0.0469577724888437,-0.561583363787052,-0.942026953358909,0.4243744866286,-0.593649957853936,0.524162080516928,-0.299489517948408,0.161095197112441,-0.480330702198126,-0.70455668223834,-0.592589183099856
"2003-08-14",NA,-0.365427007809659,0.381680263345476,0.496852708723764,0.253385427534704,1.24005290298219,0.107818148604039,-0.737248962748238,-0.425331590015813,0.326545332457335,0.526092061350443,0.542134835791418,0.0449668833369667,0.26288185093142,0.33609279557068,-0.426747947664921,-1.18002248766884,0.687895481822204,-0.264884917065077,-0.837431477318517,0.354777728182544,-0.780161524055804,-0.639758035290086,-1.17177717229127,0.626016793226372,-0.266201156657569,-0.62357167519823,-0.686764691454235,0.35537692898714,-0.430120555691469,0.348274439596388,-0.685258860328389
"2003-08-21",NA,-0.449828869527769,0.439659664254782,0.377932129196708,0.612743718850026,1.45369759333273,1.24281430841382,-0.484395583135457,-0.558565497751465,0.292859943757284,0.308622366146744,0.984408920520016,0.459441340370871,0.275545279547627,0.190198463407792,-1.56743104636187,-1.25499931941417,0.831407229167616,-0.36582409158438,-0.498242037384597,0.580140759007785,0.407526268908997,-0.369218008238595,-1.28802103629463,0.668317062273009,-0.464114816641594,-0.185118168363813,-0.281539073639309,0.437001873758948,-0.578255335679058,-0.809620818483512,-0.767959171847104
"2003-08-28",NA,-0.570480248778641,0.429086497643524,0.452985973296482,-0.397230540630627,0.709300370350348,0.390559239766987,1.49767042903297,-0.571950327085914,0.407034597115802,0.432469091822873,-0.23761800855146,-0.148799299736036,0.43533326767148,0.416981388703484,-0.47736021962047,-1.35475053506778,0.894995478373012,-0.279655878125867,-1.50166176764971,-0.145078247780342,-0.380229904422009,1.62903016305922,-1.27350169750729,0.85152196411106,-0.325152875458846,-1.38790388232693,-0.892773234706425,0.665852373575618,-0.34975930670149,0.249187217923908,-0.839486966996333
"2003-09-04",NA,-0.202358282669682,0.370684170069604,0.371896411300077,2.04241297041005,0.984216745480667,0.839144580452736,0.00669935637514092,-0.439945190567837,0.830898332813385,0.187037225524927,1.87282839494277,0.894268336651359,0.645331554633895,0.487328612970305,-2.20755774461851,-0.953478939852479,0.898216105949074,-0.356003088061632,0.971237533424068,0.157452127099454,0.140859377525316,0.150285386778788,-1.1021823372199,1.33663072449524,-0.559041786598141,0.764635216364484,0.155473880253135,0.943473114695218,-0.273573835990259,-1.52559309461061,-0.898801636468351
"2003-09-11",NA,-0.154422353514407,0.219045736922152,0.28985222045267,1.27600377504312,0.951699754873856,1.02456779312857,-0.42842427304468,-0.416686306806344,0.53894111537559,0.202182362202937,1.24135553381577,0.345542191431488,0.573351039025086,0.358053160377973,-1.6140747389482,-0.859591870590155,0.795008784826872,-0.438094789530978,0.26375785516735,0.162068370306356,0.403064277355433,-0.278843443913386,-1.02793499555773,1.09749043373827,-0.534152503576084,0.197208381985843,-0.377948694438798,0.936042077901928,-0.392360952478465,-0.988928764931779,-0.945040251425374
"2003-09-18",NA,-0.355688331457568,0.0360722827262465,0.267495428651897,0.509594579676183,0.919182764267044,0.293817068414556,0.000472770387309136,-0.420416505145459,0.29154551772571,0.349472246190173,0.609882672688776,-0.203183953788384,0.20182277397987,0.455366782752353,-1.02059173327789,-1.00184314011914,0.647130950609259,-0.462738032671701,-0.420034627044398,0.177293357302423,-0.25007068142374,0.147871290578832,-0.969022131905001,0.894022873837125,-0.376376839088982,-0.3498214507032,-0.899408084044841,0.624326913487709,-0.279073450637093,-0.46310375233011,-0.977530117665097
"2003-09-25",NA,-0.30515542194173,0.260992372460758,0.282476942716739,1.16043237394727,1.00410316948814,0.632415283219789,-0.447455597622564,-0.507922569712282,0.165541030080033,0.372986079034218,1.48965923370005,1.05379387480337,-0.129369573816604,0.66534303597129,-0.96905174146978,-0.879317350514034,0.894147041863318,-0.448946619436777,0.334255781723672,0.321550151841188,0.164001967543523,-0.311896431919339,-0.98257529053301,0.802767870094811,-0.3385200054294,0.632639469376974,0.398380979982433,0.346583560007128,-0.0465610112375376,-0.488405384155664,-0.995798562191724
"2003-10-02",NA,-0.148579147703151,0.160912544498478,0.403668615074801,0.286437517291484,0.979916978127701,0.215501830874087,0.210230338103711,-0.363849144450043,0.0601292169335218,0.478644505790125,0.707385539612149,0.80424588590597,-0.135881076393349,0.552572121544528,-0.264500053453003,-0.638246169549597,0.80392528980738,-0.323968270029619,-0.419029715015178,0.369065301902021,-0.18193546805011,0.323387670474293,-0.753936588937002,0.722792569079554,-0.211204682375105,-0.0313784710109488,0.204375014944363,0.385632442643722,-0.129006602444869,0.131972855169624,-0.999579809814331
"2003-10-09",NA,-0.037774652319383,0.200244724293237,0.511218333207322,-0.587557339364298,0.955730786767262,-0.276848323338667,-0.198844771601554,-0.134463888938098,-0.00989618558939998,0.840714295403593,-0.0748881544757466,0.554697897008569,-0.292045352782821,0.666701502729823,0.440051634563773,-0.431337555551528,0.841991537849419,-0.20350910027255,-1.15919342048662,0.429395366457882,-0.609439626728197,-0.118907290778037,-0.430435435349458,0.668892126099079,0.183371714140493,-0.682902249562893,0.0257711779164264,0.26578408679404,0.0245065425864681,0.746997716059185,-0.988818849729598
"2003-10-16",NA,-0.428187366523125,0.299478698926298,0.627921710241743,-0.958006935967129,0.550208978290575,-0.483001913436933,0.297488406592297,-0.519990858456455,-0.0830916744239285,0.78065341437496,-0.434469364532951,0.545689396030573,-0.166705914771777,0.444689870101656,0.109680287073828,-0.715352698548163,0.930212913640328,-0.0606648709061006,-1.38718304385933,0.121241476027177,-0.757724890906913,0.333819626584058,-0.71371602829408,0.602625875842002,0.170008303781103,-0.902600547797793,0.10317023000152,0.417067613179376,-0.147868302565819,0.323778762274467,-0.96367223583662
"2003-10-23",NA,-0.16167225702096,0.308783085544532,0.299259933806857,-0.578684295134289,0.0542576876718051,0.521276743069915,0.246531862030997,-0.279063930436444,-0.125823406990026,0.291369465456715,-0.477796469525448,-0.301943816361968,-0.305459607017986,0.505443774767654,-0.314236145547827,-0.333870695377009,0.920300273575064,-0.346191023773263,-0.861409922803993,-0.264940203910686,0.297387659065415,0.22998580916584,-0.364166995490659,0.557836013356616,-0.255509641597896,-0.800423423094364,-0.64320472021924,0.293038367480641,-0.026224108944443,-0.194291220284158,-0.924505809140565
"2003-10-30",NA,-0.572969021624179,0.33496609086228,-8.13741271944839e-07,-0.19936165430145,-0.441693602946965,-0.18240898052497,-0.704613989369614,-0.558609382437803,-0.223039387231873,-0.0490739170749414,-0.521123574517944,-1.14957702875451,-0.491526491806723,0.476770585091678,-0.738152578169481,-0.623728273338235,0.920666685885257,-0.582197274977562,-0.336214010621351,-0.639705962225572,-0.361808884608954,-0.781553234702057,-0.530762806719343,0.449854535209483,-0.512951509184487,-0.696150525152021,-1.37604375034621,0.109947586765677,0.0179389196620897,-0.711737923098713,-0.871889375380379
"2003-11-06",NA,-1.11389838922521,0.347500099281818,-0.0626983731164464,-0.454018023702677,0.372843574980692,-0.635025501296954,0.216223560651885,-1.11111758348916,-0.192936453795025,0.108812989528888,-0.592742716380866,-0.532202769600466,-0.502257895194606,0.449505839212185,-0.761860974401211,-1.03916084035789,0.902352091937133,-0.559298671151367,-0.449863938723671,0.305890356803687,-0.774937218033018,0.0736874174998989,-0.968278427907095,0.460817731804526,-0.251581417729932,-0.621480364543122,-0.632346091660318,0.090260236987155,0.0757395939550407,-0.826570262258591,-0.806588415312125
"2003-11-13",NA,-1.35985407087296,0.356689142263771,-0.0328816187623157,-0.935158847074858,-0.348173663019936,-0.46515068675965,-0.110222414552388,-1.46368715356434,-0.0615453967247336,0.211789941358275,-0.733550180709728,-0.117102722220862,-0.339973365310648,0.617960260637633,0.516846222357848,-1.15822164478416,0.8770990780513,-0.420436336416604,-0.79868880492511,-0.276283056247631,-0.568711932890034,-0.320806379170764,-1.20626297825278,0.565066008775303,-0.0244739486973238,-0.620474058371812,-0.0820431803738175,0.231828842511704,0.341281218738494,0.365005673177223,-0.729552948249395
"2003-11-20",NA,-1.40086471906676,0.34061792901458,-0.0251599031369107,-0.763687267329954,0.409660332940471,-0.0925771400039362,2.12986910826801,-1.47391228548213,-0.033040392974221,0.116437524436241,-0.910549844949202,0.260962376693638,-0.29721542993593,0.495925420723732,-0.333563642475864,-1.07375664082876,0.824223753870547,-0.280378760389741,-0.506791177661812,0.625585086005287,-0.160710621814713,1.85183570117283,-1.1048462671167,0.558823656930515,0.0239379281448954,-0.662952474770847,0.43689713739007,0.242633794564846,0.327600946513951,-0.567191423225692,-0.641903710877604
"2003-11-27",NA,-1.45172225112766,0.416514041345487,-0.0576480785498785,-0.235186570380106,-0.335811831880156,-0.918918621801009,-0.807586190543403,-1.57278448381166,0.118634061882996,-0.0351302474570153,-0.63267117573499,-0.916210976799067,-0.224778457065594,0.256035638614503,-0.483201418692061,-1.00343548326431,0.861917784871285,-0.158746721053465,0.127790873145673,0.0263087822243097,-0.950170921825038,-1.14928826878749,-1.09755325208933,0.668565862677429,0.0335446831836952,-0.260229429762617,-0.597374559695046,0.272734047387418,0.206004840776635,-0.792180727635815,-0.544915852417188
"2003-12-04",NA,-1.31148531165758,0.554195894566,-0.259097861969615,0.293314126569741,-1.08128399670078,-1.6830683562591,-0.863326683204137,-1.27129668863907,0.172242025536235,-0.649329354696533,-0.354792506520777,-2.09338433029177,-0.28246440800397,-0.0979888252749574,-0.632839194908257,-0.74915210189741,0.960657498550113,-0.187146697475475,0.746394628026846,-0.574170417888951,-1.67365031673905,-1.26177473475864,-0.697818571242691,0.673496362707079,-0.405462937182947,0.130924667497349,-1.63355902390773,0.163476452317196,-0.021683722164716,-1.00991270242183,-0.440000383343725
"2003-12-11",NA,-1.5250869463134,0.667617136397754,-0.918230590484425,-1.05561042249722,-0.60159120138542,-0.944255886444337,-0.764761946750983,-1.44727428087227,0.197448077677583,-1.24903186803095,-1.45527846574317,-1.14699125532565,-0.263251283448693,-0.494072752729674,0.710636591556318,-0.858528954845847,1.0347327374225,-0.658426409653057,-0.529188388399059,0.0457325517455899,-0.888282788054041,-1.21010561206287,-0.7857300002697,0.643742772412179,-0.820409768723454,-0.869222462054204,-0.552157291388809,0.123279738328468,-0.285817046510497,0.273281551512201,-0.328683647554918
"2003-12-18",NA,-1.49565450222709,0.639242602000368,-1.09534503682349,-1.02034007168293,-0.947185002380131,0.972165527366113,1.5564627625918,-1.40290686298006,0.108840299291984,-1.34735261533677,-1.33580819389893,-1.48364227335519,-0.260167868065481,-0.707930555895251,0.0536734959756889,-0.737138076839341,0.966631149440599,-0.638129344774148,-0.437289785837428,-0.168091747033477,1.08224818080526,1.07662312997076,-0.665479011611056,0.494386890258896,-0.729747803895317,-0.663189252667378,-0.763799703842885,0.0607020102117767,-0.364998089895684,-0.435844436460562,-0.212585116629976
"2003-12-25",NA,-2.24142069576705,0.637820030492571,-1.48290895308887,-1.27721470214166,-2.72540753829148,-0.0424783178519421,-0.283236148243622,-1.99460408893521,-0.157292312577777,-1.71036611783135,-2.04065578867556,-3.45412674422266,-0.578891480240718,-0.837712593917602,-0.237355657767404,-1.40532275609985,0.924841236730204,-0.824864562310661,-0.653434693733054,-1.82657437903572,0.130352625390913,-0.783146199272266,-1.19514568541691,0.162252485277951,-0.905542108720075,-1.29558416455453,-2.6230703246461,-0.328221937106164,-0.360628538198808,-0.770832822587371,-0.0933938292375972
"2004-01-01",0,-1.98431964007189,0.616519905755283,-1.93825921639481,-1.01313072324605,-1.89770232284536,0.208015792908027,0.269540377505347,-1.83824295149709,-0.534764541266375,-1.88232972846805,-1.75233359908913,-2.28827657598702,-0.875276632932964,-0.986452588331648,-0.181005266723877,-1.08671804616258,0.862044240914744,-1.08272828752564,-0.363044639397689,-0.894529795797356,0.452608710774856,-0.234629586618704,-0.991888830035383,-0.285887142830439,-0.898419244140763,-0.948797363849603,-1.36320107029355,-0.697578029200802,-0.37923403431713,-0.750336360078037,0.0172405251128097
"2004-01-08",0,-1.90781692695049,0.507520169960891,-2.09254725512737,-0.749046744350441,-1.06999710739925,-1.48036962404067,-0.626045643715981,-1.79944888877037,-0.999968264319519,-2.04124765178781,-1.4640114095027,-1.12242640775138,-1.18460095168968,-1.2162977430429,-0.12465487568035,-0.966022898023614,0.709768067828604,-1.04992896418172,-0.085083998896069,0.019104657456487,-1.15541509349805,-1.11800431704713,-0.922186407035393,-0.825769671624252,-0.892827712299956,-0.615489473932965,-0.12337928886717,-1.08088785820694,-0.486554275731417,-0.721972365857011,0.137494094689785
"2004-01-15",0,-1.79376620611603,0.436852969118076,-2.09101522979392,-0.491950287785961,-0.898946987389033,-1.45042608724814,-0.890067837012358,-1.76188359726123,-0.806206403382524,-1.86777077468095,-0.991532143007902,-0.714770885485544,-1.04587054807944,-1.07236311654952,-0.811923486444147,-0.825819119684667,0.593315816876239,-0.878718738215899,0.175807051036432,0.255155774302655,-1.03774356718491,-1.35345177419149,-0.870101014882946,-0.709965769393456,-0.5756219673415,-0.110693100137082,0.336022410854124,-1.01547985416016,-0.231246725382106,-1.42968978392137,0.255747356073378
"2004-01-22",0,-1.45550951415347,0.401019546274874,-1.7944336019244,-0.234853831221481,-0.727896867378821,-1.03178428335492,-0.832137209172058,-1.53886162126894,-0.206905452016951,-1.36631833411941,-0.519052876513108,-0.307115363219707,-0.254306584200624,-0.987004153095817,-1.49919209720794,-0.479656101631039,0.508469662400066,-0.436481012776944,0.429135139733617,0.468362057812028,-0.526038067578235,-1.25146162533662,-0.648893400953177,-0.19108196746566,0.0431265505544116,0.382449858113597,0.771790923828581,-0.295035131921608,-0.049005724338481,-2.13024440958615,0.370279922885006
"2004-01-29",0,-1.77677762625739,0.42397292979131,-1.70691569242329,-0.463778372355685,-1.45724490462582,0.156764941414943,3.41703688474349,-1.77215261386538,-0.0819834328674179,-1.68443272156524,-1.24046605532843,-1.31615088480134,-0.0320696533391488,-0.982805021789925,0.00617080352588646,-0.81095809907472,0.478563911526475,-0.233209106791188,0.191384819491574,-0.242905635526475,0.758155763814994,3.05564678863652,-0.899840783578276,-0.148122554691417,-0.188937201264284,-0.328833496794704,-0.233343925191812,-0.140361758804828,0.0345972215809398,-0.631380143523399,0.479425538604203
"2004-02-05",0,-1.67765954249612,0.539777940095553,-1.93310114115152,-0.693368391807141,-0.404608109527626,-0.803173194430203,-0.875416458045436,-1.75692462770454,-2.51038201472173e-05,-2.19795803528434,-1.06247605726055,-0.400787090981651,-0.432485142262391,-1.38940835850305,0.415741938427617,-0.739022507812318,0.537230830718884,-0.378386671940995,-0.0497743959079533,0.803243969827568,-0.106914606246334,-1.16725927299806,-0.917214226213711,-0.148663439427699,-0.651380776745453,-0.150121892063384,0.66197601826508,-0.603658292380445,-0.312581519321598,-0.221858010108519,0.581596317802962
