"","date","status","surface_elevation","water_temp_0","salinity_0","velocity_u_0","velocity_v_0","pr_wtr","precipitationCal","surface_elevation.1","water_temp_0.1","salinity_0.1","velocity_u_0.1","velocity_v_0.1","salinity_150","velocity_u_150","velocity_v_150","surface_elevationanno","water_temp_0anno","salinity_0anno","velocity_u_0anno","velocity_v_0anno","pr_wtranno","precipitationCalanno","water_temp_0.1anno","salinity_0.1anno","velocity_u_0.1anno","sday"
"11",2011-06-12,NA,1.10724467652298,0.612668578035637,0.63144643807139,-0.750320884922744,1.02650298808971,0.475383445663152,0.921708258355977,1.18246186903796,0.867048157953493,0.443927026551789,-0.085563786224044,-0.291076759942712,2.83780992198783,-1.75859460483053,-1.14065694205363,0.652650203599987,-0.345894154706004,-0.656080673603817,-1.25633576474705,0.307489724078196,-0.131089065514808,0.734281272220632,-0.0915717248961252,-0.716472581399216,-0.543279688541328,0.325223272046501
"12",2011-06-19,NA,1.13479128774128,0.369008329701215,0.680545148597877,-0.346755960594295,0.0721855964217035,0.755968825222402,-0.0230526821577514,1.20054199795162,0.771222727309902,0.797376887352231,0.492245414261074,1.18589155359961,2.36879636732631,-0.925789498585456,0.168222900709631,0.586399358560077,-0.443642440715521,-0.58895525831064,-0.984146352556266,-0.72349834417659,-0.00567332552520827,-0.355781672313432,-0.0881027975872046,-0.335254780021977,-0.129700647188392,0.20900577567301
"13",2011-06-26,NA,2.29929473030021,0.297416492787634,0.00500245219512876,1.98401192765631,2.37668654048288,1.62578486411945,5.23573978961569,1.38355718042453,0.33201924789132,-0.344156778163303,2.53544494698523,1.60401663993806,3.184655248985,0.874848370586336,-0.390244715825699,1.66798119399003,-0.346107865511275,-1.20973084325483,1.21986387581699,1.51323621693682,0.732351072353855,4.76190679033368,-0.39742728034792,-1.41500404666284,1.75384305753734,0.0897475962324645
"14",2011-07-03,NA,0.647861750826184,-0.0350692583981029,-0.135945158637038,-0.272823077940424,-1.00964056082726,0.164698040310869,-0.138448435221683,0.956644748728636,0.0813226942833247,0.471558100453826,0.272498826806619,-1.0359299426675,2.258548490907,-0.438761493244903,-1.52656482258353,-0.0549644908559066,-0.489852550246336,-1.26527731329497,-1.15563688518872,-1.92944678921689,-0.833987550098586,-0.744233917036823,-0.491481633897934,-0.5098230091849,-0.658843904169621,-0.0308162600263116
"15",2011-07-10,NA,0.668317155196206,-0.297967440427068,-0.150601620115603,0.539346734811884,-0.190404630194021,0.685057024563436,0.586945596903559,0.462577552496333,-0.525715258492006,0.865936133401106,0.465261796554733,-0.418926884615623,0.952918655919093,1.19551382582248,-0.452808894564914,-0.0943444824793435,-0.54888234778069,-1.17116189228087,-0.450484301107922,-1.15272529460283,-0.390319834252079,-0.136932254886194,-0.920259546678013,-0.00569972625118809,-0.600602238880277,-0.150931791449326
"16",2011-07-17,NA,0.825051009124822,-0.535285902147658,-0.177680804291238,0.528772579811252,0.0379156436157119,0.83657340197809,-0.214706709189124,0.680277063905636,-0.182940156247293,-0.243579669159903,1.50347147870493,-0.275110169533605,0.490699789310662,-0.430519894867473,-2.47966637615709,0.0142755861721995,-0.572413750144691,-1.07406508384992,-0.55294564710496,-0.950850717478967,-0.286112536868634,-1.03858301180672,-0.383835138455607,-0.993201590670342,0.323316109420276,-0.268851518756104
"17",2011-07-24,NA,0.906418062063397,-0.748877072850191,0.388186624220264,1.24695309634871,0.486843260680382,0.349374631879207,-0.309002885851878,0.824733604103516,0.0930370840067096,0.844571901002628,0.834237783857738,-1.72202372465879,-0.0310110292558434,-1.19457773627986,-1.34932351073191,0.0591176133013327,-0.56802343092787,-0.376802698780962,0.0917221007253737,-0.510401907023214,-0.791610691948203,-1.21123181705621,0.0941698046794671,0.221101646943917,-0.435512136845519,-0.3828599079288
"18",2011-07-31,NA,1.45153186029772,-0.783521549603353,0.271653386385779,0.715429402865878,0.782125795215889,0.912076574988713,2.94671759058999,1.18762762015615,-0.352777273435743,0.433712074901001,1.54228791247213,0.292408198390051,0.311402597517949,-0.997928713770761,-0.27478016169943,0.579035078026001,-0.386497161906245,-0.362637960765791,-0.492090233758467,-0.204177330988852,-0.219698494718552,1.99047886465915,-0.14868703995234,-0.0672346865783409,0.211336255715217,-0.491298328351379
"19",2011-08-07,NA,1.63826697396904,-1.37398591650626,-0.0262655364791272,1.26533143748568,-0.555138598497989,0.808004560176064,1.77936932814651,1.50725847059397,-0.679079015131677,-0.412083642933188,1.7267359303937,-1.59117986428417,0.562081347318967,-0.686177640453064,-0.46462020977312,0.751564687857602,-0.768636165593451,-0.537740430760127,0.0290578948962079,-1.5101670871806,-0.289554437773454,0.795176439733614,-0.278618561629533,-0.801080188468571,0.365708477043051,-0.592589183099856
"20",2011-08-14,NA,1.11724509643721,-1.47194703375342,0.184176169777243,0.142011367016416,-0.813793477592001,0.517725859614752,-0.385222537465409,0.935889498700211,-0.497699778656899,0.247091232053805,0.48433021973388,-0.75093804400497,-0.11296893427892,1.95040499148854,-0.751885712382363,0.226958027090752,-0.671926289457199,-0.218407031557195,-1.09783306908,-1.71692028866279,-0.523945523947065,-1.3706639369844,0.0853313601968919,-0.0462532304842655,-0.874023184944927,-0.685258860328389
"21",2011-08-21,NA,0.474854486309847,-1.3205235924824,0.119075529383304,-0.507667014951732,-1.47530874307337,0.15449523282071,0.523561705980812,0.214437007712004,-0.917673570532631,0.685644800472496,-0.11310706414948,-0.308804371352821,-0.576162862779909,0.280444112099833,-0.221915578176648,-0.40876033366558,-0.344824184687061,-0.193108680124471,-1.72500845622843,-2.30627720109845,-0.813569327510498,-0.436858878896194,-0.172421805842718,0.467469756429661,-1.43561408882346,-0.767959171847104
"22",2011-08-28,NA,0.937055712164294,-1.2469173652478,-0.0386664878430465,1.05036863592257,-0.283836266232863,0.540682721372935,1.63142092369039,0.507593383669115,-0.7457907419033,0.766914340516316,0.962759755599796,-1.96639473889815,-0.648071481270679,-0.190392236020302,-0.863938108781814,0.0700422076985984,-0.119175791288109,-0.281798056790507,-0.118323867114285,-1.02344159726688,-0.340387283609185,0.720800402788289,0.135763361110117,0.601004215563007,-0.291540279696572,-0.839486966996333
"23",2011-09-04,NA,1.2754335568988,-1.20519721595985,-0.516677878549127,2.04629025251601,1.51657207790919,0.717197175930216,1.31986995170909,0.537942171488463,-0.842649795169999,-0.577545350012929,2.22063607374458,0.675019361208256,-0.145238212317746,0.925307136162443,0.605986034189961,0.434676308937439,0.047188174703199,-0.713111968008327,0.951621792648227,0.88581677808282,-0.0679496854994651,0.481371679487592,0.144969043222468,-0.714642099411866,1.0648863486072,-0.898801636468351
"24",2011-09-11,NA,0.545675641884322,-1.68747667554384,-0.266420758222647,-0.0510474172722869,-0.788104160028228,1.21306865933895,-0.0717463864705934,0.386936196837172,-1.42668964459102,0.0190807496399586,0.602458501692752,-1.38795804076827,-1.02482749064766,0.688319133840007,-0.0753478940021085,-0.259384788468322,-0.340580812075132,-0.437661442420832,-1.04791550739118,-1.29485874099908,0.528436202741458,-0.819088371062853,-0.366116034451089,-0.111330679332204,-0.427531767064881,-0.945040251425374
"25",2011-09-18,NA,0.567767478603954,-1.50694580026152,-0.378321056362154,0.284865902345599,-0.970111791733907,1.00492462971365,-0.206281649828121,0.31572262785073,-0.928397405242829,-0.160526927851893,0.868057251383021,-1.77661537568991,-1.0314991979215,1.06120941144741,0.135251435346607,-0.192316716687073,-0.0972876800329476,-0.543262105680162,-0.59279866443005,-1.34059185854801,0.42141552145622,-0.847375249930212,0.170714377430156,-0.30330691473844,-0.0130714762213369,-0.977530117665097
"26",2011-09-25,NA,0.897235858323968,-1.51309019686902,-0.295028289985616,0.848181022710761,0.676423587839866,1.31714012924626,-0.203286760937807,0.606849601582841,-1.88856822029438,0.416746025812282,0.7033572440495,-0.779936189821506,-0.912813961612095,-0.180244417609996,-0.00187912728279257,0.191281136494791,-0.0728752496136882,-0.468403803598759,0.108065170689215,0.451178325599231,0.831939679737641,-0.727427017441086,-0.785042455884322,0.247140593373762,-0.0106962727352735,-0.995798562191724
"27",2011-10-02,NA,2.48402975998868,-1.31961256168392,-0.501481488008372,2.42633055537974,2.27161977340825,1.48651196467403,3.01059874142444,1.19076396904934,-0.936515649591817,-0.75225919400337,2.16550954216377,0.34893697252229,0.0132049530521582,0.650811451428434,1.09201568969687,1.84123795746535,0.119634675086936,-0.692622561597024,1.83848703440553,2.19694483167022,1.09410330670175,2.60951259272319,0.139137911857711,-0.957349160810896,1.6313037988749,-0.999579809814331
"28",2011-10-09,NA,1.20424874969108,-1.60336828771571,-0.476183198884649,0.0229946550256121,-0.151051154976912,1.27020634294301,0.88789548160318,0.8595101785956,-0.67890674469462,-0.689009671846593,0.779031300817061,0.78567018077136,-0.792859387974093,1.08223389710413,0.838776319384393,0.633503193728928,-0.194869145129653,-0.688158172584529,-0.401891557585701,-0.0736159668128689,0.963204854359619,0.611377811733264,0.33983544052533,-0.93164136364236,0.431705450043817,-0.988818849729598
"29",2011-10-16,NA,0.629770082072239,-1.66537405611638,-0.490848368896471,-0.334860036218586,-0.573158808976024,0.821779222136302,0.180396849985254,0.384722303500803,-1.7508164720182,-0.582496154800731,0.105400275676981,0.101161317680983,-1.17647596796447,-0.0912687943107997,0.425451870825766,0.139731563171742,-0.314721271431978,-0.720040995914054,-0.590395304190742,-0.345892096191532,0.591824209441158,0.0256218963670116,-0.813580222656259,-0.857768353276642,-0.0537890524449761,-0.96367223583662
"30",2011-10-23,NA,0.36366799944518,-1.50547802841953,-0.283776865012175,-0.732494238829289,-1.54100888789018,-0.382189115264634,-0.418029657849632,0.210378203261994,-1.28575089322831,0.303019943908699,-0.536569971354326,-0.12442547254767,-0.969068883773704,0.377156746120699,0.120505187268483,-0.0373419493522796,-0.236317928574605,-0.519930328323972,-0.816655292851467,-1.16988180359288,-0.543543753225431,-0.457772148592229,-0.449246574217857,0.00685173590240945,-0.511915750152863,-0.924505809140565
"31",2011-10-30,NA,0.87268937307992,-1.14028121028626,-0.106919617277535,-0.889371023181049,-1.6407861622491,-1.23567979032889,-0.673435913719213,0.806100001855765,-0.650482122570886,-0.0213460751866015,-0.83514869824123,0.697501729321077,-0.610066028314375,0.523150774520894,0.827108171633257,0.568530426044039,0.0277605373534808,-0.333646243203047,-0.80440995637149,-1.1351951559612,-1.33613330739394,-0.608106235106023,0.0720369498438889,-0.320405071872805,-0.636024073874173,-0.871889375380379
"32",2011-11-06,NA,0.829051177090521,-1.07132630140612,-0.00608351064634849,-0.755906797238296,-1.8861450008299,0.290706854094814,0.90041709366528,0.83506510633989,-0.511373744602441,-0.460873852602671,-1.1880144663803,0.786433289871795,0.0577986620392552,0.691178463889318,0.621018617182221,0.628868176562899,-0.019661583583354,-0.201811923491583,-0.508090595204055,-1.25851750015617,0.244922803477136,1.05838161896993,0.0901361552134419,-0.739575398229034,-0.828190124405901,-0.806588415312125
"33",2011-11-13,NA,0.834778690314131,-1.15787422726126,-0.298159007693007,-0.474076832354616,-0.872692220010482,0.375902258296806,-0.460181881277091,0.688579163917012,-1.11879930586144,0.131217332653091,0.258747175708869,0.386505420543715,0.47153235643174,1.62668397767029,1.10303958389119,0.7447699536319,-0.233362878923297,-0.437463980766893,-0.0732783826541661,-0.137985879029819,0.380587209977905,-0.22363283115578,-0.639191254902221,-0.10002986802124,0.761957347491094,-0.729552948249395
"34",2011-11-20,NA,0.504401181511012,-0.909319719026145,-0.455709437187615,-1.34885828572208,-1.42072661235744,0.0361390695597109,-0.0461375484681467,0.59042989267146,-0.212139995337978,-0.406221297563045,-1.63202489877191,0.217564805847369,-0.0730397105616185,0.426998793450873,-1.2593666252068,0.529589098097362,-0.118366925127165,-0.510946370826193,-0.808023184472449,-0.595847915063086,0.0894946540912177,0.254235708309195,0.150364770847015,-0.560758301662633,-1.00531017378019,-0.641903710877604
"35",2011-11-27,NA,0.338939688384519,-0.680898991437299,-0.470853576528806,-1.51100490710404,-1.38371769273511,-0.615330132221879,-0.2139469291728,0.587847017112367,0.137030646884383,-0.50171656781993,-1.70034342123137,-0.508973758466974,-0.62725698438406,0.105385834727803,-0.205615963189326,0.48291408855937,-0.0258594248229851,-0.414000738958544,-0.845524338011551,-0.486889409723602,-0.512545267971141,0.135668684032952,0.392172616443983,-0.550014138773001,-0.97153155910515,-0.544915852417188
"36",2011-12-04,NA,0.462308504962896,-0.624814923226715,-0.66509741091939,-0.695142760336569,-1.01698099189504,0.721788548281859,-0.346318722373933,0.316552837851875,0.0443276179131854,-0.23891941793272,-0.38338297424218,0.17066294652062,-0.593134210315234,0.854664864355897,0.211201771321787,0.726977043133946,-0.104494294245967,-0.469695916409329,0.0778330630619908,-0.0670900529402065,0.877247600535013,0.0389579251180802,0.205780734945542,-0.153144575431041,0.42564053519441,-0.440000383343725
"37",2011-12-11,NA,0.0176534704125298,-0.591790056781944,-0.881304166194665,-1.24919112801775,-2.24831967854068,0.550376042374983,1.29118767592464,0.145437332061932,0.0756162360539171,-0.663458049898013,-1.03530717802738,-0.138396239155637,-0.775510313759665,1.23562854445548,0.97943834595483,0.403014061392333,-0.202089332843315,-0.524378914431068,-0.386920037340055,-1.26427733629641,0.763948500725524,1.70025300594838,0.159785030436196,-0.419410122422466,-0.16743853575725,-0.328683647554918
"38",2011-12-18,NA,0.413942837741307,-0.505808994534768,-1.018973014254,-0.75682054215411,-1.42863674852302,0.166228679396521,-0.557924041506459,0.438962690241766,-0.00903314998242955,-0.70048938605538,-0.592256163154224,0.97627135378006,-0.951935025922951,1.9105986319785,1.42726615166712,0.917893000518442,-0.240465712063219,-0.482817881371767,0.176191105336485,-0.428781463190723,0.445053312233467,-0.134678423489753,0.0156646735129301,-0.279385824260433,0.314502361619679,-0.212585116629976
"39",2011-12-25,NA,0.620133313791242,-0.346333053261649,-1.00288835332061,-0.810222898318984,-1.48777652002133,0.42589786767669,-0.577724137354683,1.01660435992188,0.039590180892748,-0.699196137854184,-0.785059108632274,-0.704153586078286,-0.341616555912958,0.783574070188672,-0.326773809858375,1.2383302094162,-0.197709559382379,-0.276605819693839,0.175265718087382,-0.489346885599194,0.778146639172356,-0.147271312268457,0.0226803652696526,-0.0891992562463858,0.142786236697422,-0.0933938292375972
"40",2012-01-01,1,0.0823834611301423,-0.184498554476903,-1.29739353114713,-1.5262339890343,-1.68758962720665,-0.259241579652007,-0.604786106600195,0.415901301321295,0.134532725546463,-0.83845675032043,-1.24202167752292,-1.06539769408431,-0.489215451856181,0.757784034449777,-0.0805377143208661,0.808166506716535,-0.144365436106434,-0.378092269166163,-0.505675369908581,-0.706290075900535,0.174840735973484,-0.171294911559648,0.0926159783351986,-0.035846754465262,-0.308187668760012,0.0172405251128097
"42",2012-01-08,1,-0.0409398989940838,-0.0944431600476566,-1.20066785221522,-1.01327253503627,-1.51551677593718,-0.432184179739194,-0.648493559794394,0.486100169195223,0.150790748049019,-0.671622035238551,-0.677444443646393,-1.12668122491926,-0.339077881255763,0.497528934667249,-0.298760710758513,0.783445395412573,-0.154707618781793,-0.0942408203223508,0.0262653169771923,-0.565193011183493,0.0915040572098734,-0.21336845302876,0.0980187165702367,0.318458555352236,0.250324445499938,0.137494094689785
"43",2012-01-15,1,-0.404886999191123,-0.0152138482735752,-1.26458848635228,-1.38325302359098,-1.44636334175834,-0.199043162781963,-0.101691527658172,0.0422145552538706,0.210353251680631,-0.68682767157763,-1.04150341616735,-0.634651957238652,-0.345529979995255,0.881464075406317,-0.100139725317915,0.506865548247839,-0.168547256056438,0.0139823051256329,-0.339175499011831,-0.538797802666484,0.420489336881279,0.336185128295155,0.157440122095324,0.476453567219047,-0.128694722049631,0.255747356073378
"44",2012-01-22,1,-0.033394127604239,0.0608875910923977,-1.34128018451684,-0.608466296859926,-0.390064355237619,-0.348518869717529,-0.603692296268553,0.118040402024401,-0.102403726897274,-0.466542495599074,-0.577305240158421,0.225841604552088,0.304353163565,-0.62551499117157,0.298223723976985,0.952391912743073,-0.179438454425865,0.0855588417718514,0.427562266852485,0.465105105233678,0.37070099344934,-0.159850364488439,-0.148911994269078,0.846779693622,0.31469792647951,0.370279922885006
"45",2012-01-29,1,-0.439729371301413,0.171851142346694,-1.42064104812596,-1.02666263348816,-1.20684617160343,-1.23108841797725,-0.666010428694854,0.021643796336799,0.0364031778062244,-0.824618424854855,-0.784939181442474,-0.987149660939685,-0.163237327793877,0.0522863937532163,-0.934495803874059,0.604888478345291,-0.150963132469189,0.122391435235732,-0.00935865171967487,-0.41160395165353,-0.411501695236482,-0.211473270648972,-0.00175176633341968,0.607430507549119,0.083145939982783,0.479425538604203
"46",2012-02-05,1,0.105778382868905,0.263723537090688,-1.2883497193554,-0.672399706850157,-0.857003418086514,-0.41841006268428,-0.642767501148369,0.46193183360656,0.111340817950133,-0.757238484434379,-0.676564977587818,-0.165809466071271,0.0420483379549767,1.57723438740571,-0.113502021311037,1.19246227272634,-0.138779473916258,0.331764992668765,0.317347601246037,-0.127259202708732,0.498436220688082,-0.17198343504159,0.0787879269176731,0.755267536012627,0.16672531831842,0.581596317802962
"47",2012-02-12,1,-0.346270901557441,0.385523293564657,-1.4694436685216,-0.679738400293529,-0.832173040516339,-1.47290214824432,-0.647143633054638,-0.182218881720215,-0.07518499783371,-1.07191368771373,-0.654818180503007,0.260416316871806,0.715745830981202,0.24192725437674,1.07457312117728,0.764516783622532,-0.0955144733129328,0.183179749283386,0.275276592862693,-0.171774996908736,-0.466123926063104,-0.154502116603355,-0.10935626892891,0.477426752993954,0.164397569626203,0.675305847212285
"48",2012-02-19,1,-0.188809744362346,0.479890900440081,-1.61629566490485,-1.42661280591694,-0.840481970250375,1.1727663709611,0.293012958905383,0.112044440905071,0.353316180679253,-1.62112828282791,-1.06780744646479,0.11495598218885,1.61947008723725,-0.130828466522465,0.72334039874954,0.927341871568439,-0.0799279788420491,0.0207051209262219,-0.512133063548199,-0.251863114278877,2.25771867161466,0.812400582939379,0.306385936949001,-0.082007073939137,-0.271082266889135,0.759190810539221
"49",2012-02-26,1,-0.059667958106197,0.526232000389193,-1.47896209537607,-0.603294155827007,-0.922738621678565,-0.413818690332652,-0.386319343026776,0.218126829939274,0.341709459978795,-1.15412325398309,-1.36418750820526,-0.344376995573109,1.89938751730293,-1.12937379809652,0.0600169366567688,1.04278497933108,-0.113602429507599,0.0928613738895672,0.265866224549848,-0.407268453144243,0.733154606310025,0.163234287382991,0.267793289016609,0.326433307318281,-0.588280859949533,0.832030822429596
"50",2012-03-04,1,0.207661448783057,0.582645051943682,-1.03097772735454,-0.809346507755074,-0.898460419818567,-0.819392275983633,-0.667279021122656,0.628158324945363,0.35180881435452,-0.676607022798196,-1.26716641165224,-0.895870072387631,2.16603180755191,-0.5894650064322,-0.945018611968642,1.27750406775739,-0.138877714582286,0.42694086903058,0.0103356582914924,-0.456813283913665,0.36934098459799,-0.0862713423754718,0.234661043616863,0.697988895979962,-0.511081337552988,0.892766183025617
"51",2012-03-11,1,-0.298996189235595,0.691498048514823,-0.871724779607366,-1.07154532400714,-0.649586939019049,-1.25812662069364,-0.679715141731441,-0.0448652493098581,0.1584567825002,-0.685283749716301,-1.09902849154428,0.237640445258818,1.62281252913021,0.574786911293773,0.74366540540479,0.719949721944974,-0.113175688237037,0.42663382220646,-0.305275750507097,-0.282099332557527,-0.0514700792497123,-0.0686314759676819,-0.0189507553187596,0.539126583095656,-0.363140001445711,0.940513294819314
"52",2012-03-18,1,0.0837471547548131,0.761227333573652,-0.999300437616997,-0.732999959285841,-0.936893602185388,-0.570436471492385,-0.465355245771672,0.406123272419002,0.406999955644402,-0.93541618263769,-0.899549599167036,1.35541917529629,2.15305294317124,-0.226498286054759,0.456161290367099,1.03459162913415,-0.127148073959741,0.0990341246765502,-0.0242284222753703,-0.643884025224365,0.627486838455238,0.171392395521227,0.152851026873164,0.0998358492255387,-0.186185742921891,0.974577517512523
"53",2012-03-25,1,0.593859483289286,0.830425184000107,-0.755844681767495,-0.498472097559878,-0.787367925747997,0.556498053812277,0.101467856651762,1.07388885000036,0.59135085715948,-0.322695694577954,-0.785498841661568,-0.626492559933996,-0.384389420723678,-0.899548137221128,-1.06056071513415,1.46090031914593,-0.140585115217343,0.109069937898393,0.148245048766103,-0.569395870476641,1.71715646881525,0.756259815888684,0.2458654912864,0.49150487028314,-0.0993636428425109,0.994463273866757
"54",2012-04-01,1,-0.0628650620484818,0.809967481292072,-0.720135341130035,-1.3127395008422,-1.29647393052774,1.42070211266547,-0.27786202914792,0.444128441359953,0.0433585967045853,-0.518055932758285,-0.912661638585816,-0.703038272777654,2.01383870106988,0.834481358125452,0.56060195029904,0.70654177717596,-0.240334689384961,-0.113434734852319,-0.733341608697563,-1.1545190149106,2.51477639499622,0.384183656365541,-0.404903716428051,0.0517535609262413,-0.26106735828434,0.999881259519843
"55",2012-04-08,1,0.269845878067968,0.821481898328357,-0.615942094926665,-0.890175578452835,-0.248514550169396,-0.417389999897405,-0.638307044772747,0.45196931359291,0.559588495317122,-0.59317257387134,-0.70047046408914,0.717107763132259,2.52701992416186,-0.30815738834542,0.693031848088002,0.929964431686692,-0.301929430413983,-0.282540320135016,-0.384204668523209,-0.184062375550491,0.581169095271645,0.0172816940092725,0.00137970076392246,-0.281499328652772,-0.0933584584301909,0.990752651878577
"56",2012-04-15,1,0.132567386517957,0.916942742161982,-0.113795004287234,-0.705056030649662,-0.680679690318093,-0.819902852282409,-0.679333712283351,0.325500656753023,0.43727648496699,-0.105304659948305,-0.667130705323085,0.352165511024131,2.07199104096836,0.420270958040726,0.562486988483784,0.674148166409361,-0.270130736707666,-0.0584457619590559,-0.279479679460697,-0.695707394109467,0.0558016892859607,-0.0463767732087469,-0.232883558816971,-0.055366389295149,-0.11687323917105,0.967210256855099
"57",2012-04-22,1,-0.129625441051716,0.992750627159547,0.338378168232927,-0.572692321382245,0.199448950575922,-1.63258120757538,-0.683628708942784,-0.102518721611042,0.079061644796221,0.202328892332514,-0.395295741762905,0.233413994856407,1.07998854607036,0.470707297498796,0.79475232633563,0.286719347049884,-0.245023831006709,0.121356285307137,-0.235231218865706,0.102587647844767,-0.904310410890834,-0.0913031223839611,-0.699277122373487,-0.00288529375365182,0.083715245329946,0.92959657676388
"58",2012-04-29,1,-0.234357111426281,1.01435724093001,0.672559423597378,-0.429855026523172,0.274650023485231,-0.185268500821709,-0.572921759940874,-0.152423567234962,-0.0519069550186561,0.744370802489439,-0.584181065707295,0.534255082527977,1.1077602413255,0.61106115721348,0.888336120773163,0.0526661068460014,-0.257593712497853,0.198865514451667,-0.188754398554019,0.0934336227048146,0.374821436887298,-0.0402613971125511,-0.928585968555844,0.300285983600257,-0.192223252330924,0.878458827488186
